node_ba,node_type,node_name,latitude,longitude,geometry
PSE,LOAD,MED_LNODEXF3,47.63333333,-122.2288889,POINT (-122.2288889 47.63333333)
CA,LOAD,MELROSE_6_N001,33.20656103,-117.2528553,POINT (-117.2528552828174 33.20656102879434)
CA,LOAD,MELROSE_6_N004,33.20638188,-117.2528553,POINT (-117.2528552830364 33.20638188210042)
CA,LOAD,MELROSE_6_N005,33.20638188,-117.2530694,POINT (-117.2530693932116 33.20638188210042)
CA,LOAD,MELROSE_6_N009,33.20656103,-117.2530694,POINT (-117.2530693934306 33.20656102879434)
CA,LOAD,MENLO_6_N001,37.43303139,-122.2026071,POINT (-122.20260711346 37.43303139014927)
CA,LOAD,MENLO_6_N002,37.43285064,-122.2026071,POINT (-122.2026071137349 37.43285064188933)
CA,LOAD,MENLO_6_N003,37.43285064,-122.2028347,POINT (-122.2028347373871 37.43285064188933)
CA,LOAD,MENLO_6_N004,37.43303139,-122.2028347,POINT (-122.202834737662 37.43303139014927)
CA,LOAD,MERCEDFL_7_N001,37.27292333,-120.4867511,POINT (-120.4867511355149 37.2729233257581)
CA,GEN,MERCEDFL_7_N002,37.27274276,-120.4867511,POINT (-120.4867511357869 37.27274276228657)
CA,LOAD,MERCED_1_N001,37.27274276,-120.486978,POINT (-120.486978042255 37.27274276228657)
CA,LOAD,MERCED_1_N002,37.27292333,-120.486978,POINT (-120.4869780425272 37.2729233257581)
CA,LOAD,MERIDIAN_6_N101,37.22529871,-121.7441818,POINT (-121.744181839112 37.2252987072586)
PACW,LOAD,MERLIN_LNODE08,42.51111,-123.4132693,POINT (-123.4132692662732 42.51110999998401)
PACW,LOAD,MERLIN_LNODE55,42.51111,-123.4133907,POINT (-123.4133907337269 42.51110999998401)
PACW,LOAD,MERRILLO_LNODE41,42.02667,-121.60167,POINT (-121.60167 42.02667)
PACW,GEN,MERWIN_NODE1,45.9550538,-122.55389,POINT (-122.55389 45.95505380132004)
PACW,GEN,MERWIN_NODE2,45.9549731,-122.553823,POINT (-122.5538229808148 45.95497309932038)
PACW,GEN,MERWIN_NODE3,45.9549731,-122.553957,POINT (-122.5539570191852 45.95497309932038)
PSE,LOAD,MER_LNODEXF1,47.58222222,-122.2330556,POINT (-122.2330556 47.58222222)
CA,GEN,MESA-PGE_1_N036,35.00854326,-120.4531423,POINT (-120.453142327895 35.0085432569638)
CA,LOAD,MESACAL_6_N001,34.037454,-118.109265,POINT (-118.109265 34.037454)
CA,GEN,MESACAL_6_N004,34.035509,-118.111185,POINT (-118.111185 34.035509)
CA,LOAD,MESAHGTS_6_N001,32.82962851,-117.1572627,POINT (-117.157262738564 32.82962850556615)
CA,LOAD,MESAHGTS_6_N007,32.82954791,-117.1572074,POINT (-117.1572073612469 32.82954790829922)
CA,GEN,MESAHGTS_6_N011,32.82954791,-117.1573181,POINT (-117.157318115881 32.82954790829922)
CA,LOAD,MESARIM_6_N001,32.90498783,-117.1729471,POINT (-117.1729470834985 32.90498782733597)
CA,LOAD,MESARIM_6_N007,32.90480875,-117.1729471,POINT (-117.1729470837142 32.90480875457136)
CA,LOAD,MESARIM_6_N008,32.90480875,-117.1731604,POINT (-117.1731603736758 32.90480875457136)
CA,LOAD,MESARIM_6_N012,32.90498783,-117.1731604,POINT (-117.1731603738914 32.90498782733597)
APS,LOAD,MESQ_LNODEUXL,42.00007766,41.99993966,POINT (41.99993966499783 42.0000776609681)
CA,LOAD,METCALF_1_N018,37.22435189,-121.7419773,POINT (-121.7419772502717 37.22435189136208)
CA,GEN,METCALF_1_N044,37.22435189,-121.7420906,POINT (-121.7420905873663 37.22435189136208)
PSE,LOAD,METPSE_LNODEXF1,47.46722222,-122.2393776,POINT (-122.2393775860353 47.46722221998056)
PSE,LOAD,METPSE_LNODEXF2,47.46722222,-122.2395112,POINT (-122.2395112139647 47.46722221998056)
CA,LOAD,METTLER_6_N001,38.07806691,-121.2867004,POINT (-121.286700397002 38.07806691373511)
APS,LOAD,MET_LNODE10A,33.48501801,-112.06765,POINT (-112.06765 33.485018007)
APS,LOAD,MET_LNODE13A,33.48501801,-112.0675424,POINT (-112.0675424053794 33.48501800695355)
APS,LOAD,MET_LNODE14A,33.48492827,-112.0675424,POINT (-112.0675424054908 33.48492826979952)
APS,LOAD,MET_LNODE15A,33.48486482,-112.0676185,POINT (-112.067618486321 33.48486481609188)
APS,LOAD,MET_LNODE19A,33.48484964,-112.0677245,POINT (-112.0677245312235 33.48484964134324)
APS,LOAD,MET_LNODE20A,33.48488072,-112.0678255,POINT (-112.0678254660751 33.48488072194487)
APS,LOAD,MET_LNODE24A,33.48494617,-112.0678991,POINT (-112.067899079421 33.48494616894558)
APS,LOAD,MET_LNODE25A,33.48503098,-112.0679342,POINT (-112.0679342434618 33.48503097833375)
APS,LOAD,MET_LNODE30A,33.48512058,-112.0679284,POINT (-112.067928365273 33.48512058146703)
APS,LOAD,MET_LNODE31A,33.48520266,-112.0678849,POINT (-112.0678848830088 33.48520266418984)
APS,LOAD,MET_LNODE32A,33.48526796,-112.0678111,POINT (-112.0678110817166 33.4852679640024)
APS,LOAD,MET_LNODER3A,33.48531045,-112.0677163,POINT (-112.067716308666 33.48531044821889)
APS,LOAD,MET_LNODER4A,33.48532712,-112.0676106,POINT (-112.0676105874784 33.48532712278391)
APS,LOAD,MET_LNODER5A,33.48531763,-112.0675036,POINT (-112.0675035957216 33.4853176336312)
APS,LOAD,MET_LNODER8A,33.48528377,-112.067404,POINT (-112.0674039569856 33.48528376759749)
APS,LOAD,MET_LNODER9A,33.48522892,-112.0673188,POINT (-112.0673187950546 33.48522892361473)
NV,LOAD,MEYERS_LNODE31,38.877195,-119.986125,POINT (-119.986125 38.877195)
NV,LOAD,MEYERS_LNODE32,38.877195,-119.9860098,POINT (-119.9860098250112 38.87719499994346)
NV,LOAD,MEYERS_LNODE33,38.87710534,-119.986125,POINT (-119.986125 38.87710533707398)
NV,LOAD,MEYERS_LNODE34,38.877195,-119.9862402,POINT (-119.9862401749888 38.87719499994346)
NV,LOAD,MEYERS_LNODE35,38.87728466,-119.986125,POINT (-119.986125 38.87728466292607)
APS,LOAD,ME_LNODE10A,33.50136301,-112.058141,POINT (-112.058141 33.50136300699999)
APS,LOAD,ME_LNODE13A,33.50136301,-112.0580334,POINT (-112.0580333700042 33.50136300695346)
APS,LOAD,ME_LNODE14A,33.50127326,-112.0580334,POINT (-112.0580333701158 33.50127325723918)
APS,LOAD,ME_LNODE18A,33.50120979,-112.0581095,POINT (-112.0581094759599 33.50120979465011)
APS,LOAD,ME_LNODE21A,33.50119462,-112.0582156,POINT (-112.0582155557279 33.50119461777751)
APS,LOAD,ME_LNODE22A,33.5012257,-112.0583165,POINT (-112.058316523765 33.50122570272926)
APS,LOAD,ME_LNODER1A,33.50129116,-112.0583902,POINT (-112.0583901613137 33.50129115889037)
APS,LOAD,ME_LNODER2A,33.50137598,-112.0584253,POINT (-112.0584253369159 33.50137598014908)
APS,LOAD,ME_LNODER5A,33.5014656,-112.0584195,POINT (-112.0584194567947 33.50146559582384)
APS,LOAD,ME_LNODER6A,33.50154769,-112.058376,POINT (-112.0583759602345 33.50154769003571)
APS,LOAD,ME_LNODER9A,33.501613,-112.0583021,POINT (-112.0583021346777 33.5016129989882)
NV,LOAD,MGM_LNODE-1,36.104785,-115.170297,POINT (-115.1702969863679 36.10478500078975)
NV,LOAD,MGM_LNODE-2,36.10460594,-115.170297,POINT (-115.1702969866204 36.10460593910828)
NV,LOAD,MGM_LNODE-3,36.10460594,-115.1705186,POINT (-115.1705186133796 36.10460593910828)
NV,LOAD,MGM_LNODE-4,36.104785,-115.1705186,POINT (-115.1705186136321 36.10478500078975)
APS,LOAD,MGT_LNODER2A,32.73380401,-111.5661257,POINT (-111.5661257499537 32.73380400698876)
APS,LOAD,MGT_LNODER4A,32.73380401,-111.5662323,POINT (-111.5662322500463 32.73380400698876)
APS,LOAD,MG_LNODE10A,34.64627201,-111.8246,POINT (-111.8246000393253 34.64627200698774)
APS,LOAD,MG_LNODE14A,34.64627201,-111.82471,POINT (-111.8247099606747 34.64627200698774)
IPCO,LOAD,MHAB_LNODE131,43.0523,-115.8666,POINT (-115.8666 43.0523)
IPCO,GEN,MHSR_GNODEHSR,43.052516,-115.867044,POINT (-115.867044 43.052516)
PSE,LOAD,MHT_LNODEXF1,47.43166667,-122.3280556,POINT (-122.3280556 47.43166667)
CA,GEN,MHVSPHN_1_N101,34.307807,-117.323089,POINT (-117.323089 34.307807)
CA,LOAD,MI-WUK_1_N001,38.05274534,-120.2172678,POINT (-120.217267815617 38.0527453407478)
PACE,LOAD,MIDDLETO_LNODET4,37.14239,-113.5634134,POINT (-113.563413432897 37.14238999998655)
PACE,LOAD,MIDDLETO_LNODET5,37.14239,-113.5635266,POINT (-113.563526567103 37.14238999998655)
CA,LOAD,MIDDLTWN_6_N002,38.75278932,-122.6085291,POINT (-122.6085290978734 38.75278931604552)
CA,LOAD,MIDDLTWN_6_N101,38.75278932,-122.6086442,POINT (-122.6086441856206 38.75278931604552)
PACE,LOAD,MIDLAND_LNODED1,41.19028,-112.05722,POINT (-112.05722 41.19028)
CA,GEN,MIDLFORK_7_B1,39.03,-120.6099423,POINT (-120.6099423406553 39.02999999998579)
CA,GEN,MIDLFORK_7_B3,39.03,-120.6100577,POINT (-120.6100576593447 39.02999999998579)
PACE,LOAD,MIDVALE_LNODED1,40.61278,-111.91278,POINT (-111.91278 40.61278)
PACE,LOAD,MIDWAYP_LNODEPM,40.50314,-111.48806,POINT (-111.48806 40.50314)
CA,LOAD,MIDWAY_1_N002,35.40279839,-119.4549699,POINT (-119.4549699174144 35.4027983866516)
CA,GEN,MIDWAY_1_N047,35.40279839,-119.4550846,POINT (-119.4550845746416 35.4027983866516)
PACE,LOAD,MIDWEST_LNODED1,43.45,-106.33222,POINT (-106.33222 43.45)
PACW,LOAD,MILEHI_LNODED1,42.18944,-120.36611,POINT (-120.36611 42.18944)
CA,LOAD,MILLBRAE_1_N001,37.60518949,-122.3910449,POINT (-122.391044905733 37.60518949347099)
CA,LOAD,MILLBRAE_1_N004,37.60518949,-122.3909308,POINT (-122.3909307615204 37.60518949341606)
CA,GEN,MILLBRAE_1_N007,37.60509906,-122.3910449,POINT (-122.391044905733 37.60509906450179)
CA,LOAD,MILLBRAE_1_N201,37.60518949,-122.391159,POINT (-122.3911590499457 37.60518949341606)
CA,LOAD,MILLBRAE_6_N001,37.60527992,-122.3910449,POINT (-122.391044905733 37.60527992244022)
PACW,LOAD,MILLCREE_LNODE06,46.07147975,-118.3048706,POINT (-118.3048706288841 46.07147975248576)
PACW,LOAD,MILLCREE_LNODE74,46.07130025,-118.3048706,POINT (-118.3048706293048 46.07130024736824)
PACW,GEN,MILLCRK_NODE1,46.07130025,-118.3051294,POINT (-118.3051293706952 46.07130024736824)
PACW,GEN,MILLCRK_NODE2,46.07147975,-118.3051294,POINT (-118.3051293711159 46.07147975248576)
NV,LOAD,MILLERN_LNODE-3,38.13126117,-117.459265,POINT (-117.459265 38.13126116664446)
NV,LOAD,MILLERN_LNODE-4,38.13117992,-117.4592054,POINT (-117.4592053639173 38.13117991666274)
NV,LOAD,MILLERS_LNODE05,38.13117992,-117.4593246,POINT (-117.4593246360827 38.13117991666274)
CA,LOAD,MILLER_1_N001,37.81,-121.1,POINT (-121.1 37.81)
CA,LOAD,MILPITAS_1_N001,37.4153954,-121.8885644,POINT (-121.888564387779 37.4153954034649)
CA,LOAD,MILPITAS_1_N003,37.4153954,-121.8884506,POINT (-121.8884506129632 37.41539540341036)
CA,LOAD,MILPITAS_1_N005,37.41530504,-121.8885644,POINT (-121.888564387779 37.41530503765936)
